,BbMf_PPema_05_S9.counts.cut.txt,BbMf_PPema_07_S11.counts.cut.txt,BbMf_PPema_08_S12.counts.cut.txt,BbSf_PScoc_05_S13.counts.cut.txt,BbSf_PScoc_06_S14.counts.cut.txt,BbSf_PScoc_07_S15.counts.cut.txt,EnMf_PPema_09_S17.counts.cut.txt,EnMf_PPema_10_sub_S18.counts.cut.txt,EnMf_PPema_12_S20.counts.cut.txt,EnSf_Pscoc_09_S21.counts.cut.txt,EnSf_Pscoc_11_S23.counts.cut.txt,EnSf_Pscoc_12_S24.counts.cut.txt,UF_PPema_02_S2.counts.cut.txt,UF_PPema_03_S3.counts.cut.txt,UF_PPema_04_S4.counts.cut.txt,UF_PScoc_02_S6.counts.cut.txt,UF_PScoc_03_S7.counts.cut.txt,UF_PScoc_04_S8.counts.cut.txt
Trnak-cuu_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115326136,10.3538248244928,0,0,11.6135440923725,0,0,0,0,0,3.61712524968496,7.31275182573602,0,0,0,0,0,0,0
LOC115328707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115333125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115328762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115328900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115329088,0,0.459262802224816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3826198152151
LOC115333152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115326174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115329154,0,0,0,0,0,0,0,3.33484012459243,0,0,0,0,0,0,0,0,0,0
LOC8043518,0,8.26673044004669,38.8770700240287,50.427230927407,43.9564025824359,181.586404769855,0,26.6787209967395,71.3778185975175,60.7677041947074,15.3567788340456,56.786701803969,0,0,0,13.6501004023733,15.2391524689292,193.281968193431
Trnae-cuc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trnaq-cug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115326490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115308222,34.5127494149759,3.67410241779853,0,4.27867413929514,16.673118220924,0,36.8700975711625,16.6742006229622,0,0,8.04402700830962,0,13.3925709372818,2.02828087681397,16.3984383991762,5.85004302958854,12.0309098438914,70.838779604874
LOC115329570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8053340,162.209922250387,219.986882265687,225.163030555833,322.428658354027,361.503517790033,256.230618588294,212.003061034184,271.789470154283,324.174259463725,382.691851416669,119.929129942071,176.669738945681,221.329856542446,140.627474125769,313.620134384246,314.602314035651,220.566680471343,350.440850098284
LOC8053342,0,14.2371468689693,3.23975583533572,0,9.09442812050398,12.201458028014,27.6525731783718,6.66968024918487,77.3259701473106,5.78740039949594,0,0,0,5.40874900483727,0.683268266632343,7.80005737278473,8.82266721885372,12.6665367505404
LOC115308407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115308462,39.6896618272223,17.451986484543,0,8.55734827859028,0.757869010041998,2.15319847553188,0,18.3416206852584,8.92222732468969,3.61712524968496,0,0,0,4.73265537923261,0.683268266632343,1.30000956213079,0,4.69130990760755
LOC115308525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115308749,0,0.918525604449632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115329663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115308975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115309030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115329760,37.9640243564735,39.0373381891093,25.9180466826858,33.9237735329829,18.188856241008,15.7901221539005,0,8.33710031148108,11.8963030995863,12.2982258489289,0,10.5160558896239,63.4384939134399,50.7070219203494,28.6972671985584,37.7002773017928,40.9050934692309,61.4561597896589
LOC8051443,18.9820121782368,41.7929150024582,46.976459612368,17.1146965571806,28.0411533715539,1.43546565035459,4.60876219639531,16.6742006229622,32.7148335238622,26.7667268476687,24.1320810249289,0,95.1577408701599,75.7224860677217,22.5478527988673,28.6002103668773,4.81236393755657,23.4565495380377
LOC8051449,6.90254988299519,62.0004783003501,22.67829084735,56.5396225549715,6.06295208033598,34.4511756085101,101.392768320697,48.3551818065903,0,54.9803037952114,38.0263094938273,12.6192670675487,38.0630963480639,107.498886471141,88.1416063955723,29.2502151479427,72.1854590633486,48.3204920483577
LOC8051441,8.62818735374398,10.1037816489459,24.2981687650179,25.0608056730144,18.188856241008,2.15319847553188,156.69791467744,5.00226018688865,0,23.1496015979838,35.1012087635329,42.0642235584955,47.226434357783,30.4242131522096,67.643558396602,20.1501482130272,101.861703344947,8.91348882445434
LOC115309548,3.45127494149759,0,0,3.05619581378224,0,0,0,5.00226018688865,0,0,0,0,0,4.73265537923261,13.6653653326469,1.95001434319618,0,2.81478594456453
LOC8051442,37.9640243564735,107.467495720607,72.8945062950537,52.2609484156764,60.6295208033598,61.0072901400699,0,95.0429435508843,20.8185304242759,70.1722298438883,87.7530219088322,121.986248319637,38.0630963480639,84.5117032005823,60.8108757302785,42.2503107692506,16.0412131251886,45.5057061037932
LOC8051444,672.998613592031,490.033409973879,670.629457914494,500.299254716153,573.706840601792,482.316458519141,566.877750156623,541.91152024627,407.448381160829,393.543227165724,604.764575988368,485.841782100624,721.084214149434,1028.33840454469,981.856499150677,785.205775526996,780.405018540424,914.805431983472
LOC8051451,62.1229489469567,160.741980778686,155.508280096115,118.886017156129,134.142814777434,114.11951920319,18.4350487855812,150.067805606659,98.1445005715866,183.749962683996,113.347653298908,166.153683056057,174.103422184663,154.149346637862,193.364919456953,106.600784094725,176.453344377074,156.220619923331
LOC8051450,1589.31211055964,1403.04786079681,1556.70267887881,1447.71995698865,1197.43303586636,1227.32313105317,1138.36426250964,1317.26184921401,1406.73784152607,1456.25462552317,1671.69506736325,1272.44276264449,807.783489164468,1287.28226315127,928.561574353354,829.406100639443,1053.10564166863,1236.16016065459
LOC115309991,0,0,0,0,0,0,0,115.051984298439,0,0,0,0,0,0,0,0,0,0
LOC115310038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8028988,24.1589245904832,18.8297748912175,0,36.9799693467651,3.78934505020999,6.45959542659564,0,11.6719404360735,8.92222732468969,33.2775522971016,3.65637591286801,25.2385341350973,32.4241191113137,23.663276896163,31.4303402650878,17.5501290887656,24.8638803440423,9.3826198152151
LOC115310365,0,0,0,0.611239162756449,0,0,0,16.6742006229622,0,0,27.7884569377969,0,0,10.1414043840699,4.09960959979406,0,0,0
LOC8028987,148.404822484397,34.903972969086,66.4149946243823,27.8113819054184,26.5254153514699,20.8142519301415,50.6963841603484,31.6809811836281,0,23.8730266479207,43.1452357718425,10.5160558896239,47.9313065123768,70.9898306884891,104.540044794749,105.950779313659,117.100855813877,59.5796358266159
LOC115310670,0,0,0,0,0,0,0,141.730705295178,0,0,0,0,0,0,0,0,0,0
LOC8051380,471.099029514421,279.691046554913,618.793364549123,436.424762208104,424.406645623519,545.476947134743,723.575664834063,605.273482613527,374.733547636967,475.290257808604,363.44376573908,580.486285107239,912.104568044347,868.104215276381,718.798216497225,744.905479100941,695.386588976925,575.623725663446
Trnas-aga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683268266632343,0,0,0
LOC8051372,10.3538248244928,25.7187169245897,11.339145423675,29.950718975066,44.7142715924779,37.3221069092193,82.9577195351155,31.6809811836281,0,34.7244023969756,0.731275182573601,0,14.0974430918755,45.9743665411168,60.1276074636462,26.0001912426158,35.2906688754149,39.4070032239034
LOC8051373,6.90254988299519,19.7483004956671,25.9180466826858,15.8922182316677,15.15738020084,18.6610534546096,0,5.00226018688865,23.7926061991725,32.5541272471647,27.0571817552233,18.928900601323,38.0630963480639,77.7507669445357,25.2809258653967,66.9504924497356,14.4370918126697,47.3822300668362
LOC8053645,32.7871119442271,187.379223307725,173.326937190461,148.531116549817,146.268718938106,116.990450503899,124.436579302673,146.732965482067,92.1963490217935,109.237182540486,146.25503651472,309.172043154942,136.040325836599,133.866537869722,116.838873594131,118.950874934967,109.882309907542,71.7770415863955
LOC8031544,108.715160657174,42.7114406069079,0,54.4002854853239,27.2832843615119,26.5561145315599,0,18.3416206852584,0,49.9163284456525,2.1938255477208,63.0963353377433,51.4556672853457,64.2288944324425,76.5260458628224,20.1501482130272,26.4680016565612,27.2095974641238
LOC115329878,0,0,0,1.83371748826935,0,0,0,0,0,0,0,0,2.81948861837511,4.05656175362795,0,7.15005259171933,0,3.75304792608604
LOC8024706,0,0,0,9.16858744134673,0,0,0,3.33484012459243,0,0,8.04402700830962,0,0,0,0.683268266632343,0,0,0
LOC115329952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8036549,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38046812802329,0,0,0,0
Trnat-ggu,36.2383868857247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115330085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.676093625604658,10.9322922661175,0,0,0
LOC8033041,44.8665742394687,55.1115362669779,124.730599660425,61.7351554384013,106.859530415922,57.4186260141835,50.6963841603484,76.701322865626,178.444546493794,78.8533304431322,104.572351108025,77.8188135832168,856.419667831439,1128.40026113417,935.394257019678,778.705727716342,717.844287352189,636.610754462344
LOC8029247,2270.93891150542,6037.46879804743,5676.05222350818,7280.77528717344,8562.40407545449,6153.12351024494,6332.43925784715,4728.80329667207,5055.92881732416,6927.51827819664,2987.99039599574,4101.26179695332,181.152143730601,192.010589671723,79.2591189293518,206.701520378795,189.286314877225,161.85019181246
LOC8029245,53.4947615932127,66.1338435203735,8.0993895883393,50.1216113460288,48.5036166426879,15.7901221539005,9.21752439279062,51.6900219311827,118.963030995863,45.5757781460305,47.5328868672841,100.954136540389,88.1090193242221,91.9487330822335,55.3447295972198,68.9005067929318,115.496734501358,28.1478594456453
LOC8029248,86.2818735374398,139.156629074119,134.449867166432,93.2139723203584,144.752980918022,41.628503860283,55.3051463567437,93.3755234885881,249.822365091311,154.089535636579,48.9954372324313,63.0963353377433,57.0946445220959,25.0154641473724,8.88248746622046,50.7003729231007,29.6762442815989,69.9005176233525
LOC8029246,907.685309613867,839.532402466964,756.482987550891,706.286852565077,771.510652222754,784.481977918782,848.012244136737,1033.80043862365,785.156004572693,931.771464318846,737.856659216764,1007.43815422597,254.458847808353,174.432155406002,224.111991455409,277.552041514923,267.08619853439,390.316984312948
LOC8030970,795.518874015195,645.264237125866,531.319956995058,812.031227721942,635.094230415194,813.909023751051,562.268987960228,526.904739685604,776.233777248003,583.080590249216,612.077327814104,630.963353377433,718.969597685652,987.772787008406,780.975628760768,999.707353278576,963.274848167574,876.805821731851
Trnat-agu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115326949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115330263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14941439969109,14.9501099645041,0,0
LOC115327021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8042154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.45006215385012,0,4.22217891684679
Trnat-ugu,0,0,1.61987791766786,6.41801120894271,0,0,0,0,0,0,0,0,0,0,3.41634133316172,0,0,0
LOC115327089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8024303,55.2203990639615,25.2594541223649,24.2981687650179,37.2855889281434,64.4188658535698,80.3860764198568,36.8700975711625,55.0248620557751,71.3778185975175,7.95767554930692,31.4448328506649,37.857801202646,280.539117528323,188.6301215437,289.705745052114,260.651917207223,307.991292003621,206.417635934732
LOC115330627,25.884562061232,0,0,0,0,0,0,0,0,0,0,0,19.7364203286257,8.78921713286056,21.864584532235,0,17.6453344377074,23.4565495380377
LOC115311594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115330701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115330724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8023910,262.296895553817,141.452943085243,197.625105955479,208.432554499949,172.036265279534,107.659923776594,13.8262865891859,135.061025045994,276.58904706538,222.091490330657,176.237319000238,336.513788467964,262.917313663479,210.941211188653,185.165700257365,160.551180923152,243.024378846607,122.443188588557
LOC8023912,260.571258083068,312.298705512875,286.718391427211,177.25935719937,289.505961836043,222.497175804961,525.398890389065,410.185335324869,157.626016069518,291.540295124608,270.571817552233,347.029844357588,61.3238774496586,51.383115545954,122.305019727189,55.2504063905585,97.0493394073909,194.220230174952
LOC115327266,0,5.97041642892261,0,0,0,0,0,0,0,0,10.969127738604,0,0,0,0,8.45006215385012,0.802060656259429,2.34565495380377
LOC115330820,0,0.459262802224816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115330969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8028205,153.581734896643,137.778840667445,71.2746283773859,248.468719660496,152.331671018442,114.837252028367,147.48039028465,131.726184921401,77.3259701473106,253.198767477947,246.439736527304,138.811937743035,57.7995166766897,18.2545278913258,70.3766314631313,74.1005450414549,125.92352303273,49.2587540298793
LOC115327331,0,0,0,0,0,0,0,11.6719404360735,0,0,0,0,0,0,0,0,0,0
LOC115331021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115327388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115331111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8036961,0,0,0,0,0,0,0,5.00226018688865,0,0,0,0,32.4241191113137,72.3420179396984,102.490239994851,49.4003633609699,52.9360033131223,52.0735399744438
LOC115311817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115331230,0,0.918525604449632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115311927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115312054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115312002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8043653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115327519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8026592,0,0,0,31.4788168819571,0,0,0,0,0,0,68.7398671619185,0,0,0,0,0,10.4267885313726,0
LOC115331506,0,0,0,0.305619581378224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8041020,146.679185013648,198.860793363345,173.326937190461,47.676654695003,227.360703012599,134.933771133331,179.741725659417,266.787209967395,342.018714113105,212.686964681476,159.417989801045,92.5412918286902,0,0,0,0,0,0
LOC8043186,200.17394660686,206.208998198942,142.549256754772,161.672758549081,183.404300430163,199.529725399288,281.134493980114,226.769128472285,178.444546493794,175.068862084752,125.779331402659,164.050471878133,147.318280310099,127.78169523928,174.233407991248,241.151773775261,131.537947626546,210.639814851579
LOC115331626,8.62818735374398,26.6372425290393,0,16.5034573944241,52.2929616928979,9.33052672730481,18.4350487855812,8.33710031148108,14.8703788744828,39.7883777465346,15.3567788340456,4.20642235584956,40.1777128118453,18.2545278913258,30.0638037318231,39.0002868639236,51.3318820006034,37.9996102516211
LOC115312627,0,0,0,1.2224783255129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115312686,0,0,0,0,0,0,0,0,0,0,10.969127738604,0,0,0,0,0,0,4.69130990760755
LOC8053136,74.2024112421983,11.9408328578452,3.23975583533572,54.0946659039457,34.8619744619319,8.61279390212752,0,13.3393604983697,0,27.4901518976057,29.9822824855177,21.0321117792478,12.687698782688,8.1131235072559,17.0817066658086,33.8002486154005,0.802060656259429,32.8391693532528
LOC8053135,51.7691241224639,108.845284127281,48.5963375300358,119.191636737508,87.9128051648718,200.247458224465,23.0438109819765,61.69454230496,56.5074397230347,178.685987334437,85.5591963611114,128.295881853411,57.7995166766897,54.7635836739773,36.8964863981465,67.600497230801,44.915396750528,121.035795616275
LOC115312732,0,4.13336522002334,0,3.36181539516047,2.27360703012599,15.7901221539005,0,3.33484012459243,0,0,8.04402700830962,0,5.63897723675021,6.08484263044192,0,17.5501290887656,13.6350311564103,0.93826198152151
LOC115312794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8026823,1363.25360189155,826.673044004669,983.265896024391,1094.11810133404,876.854444618592,861.997123037929,1023.14520759976,750.339028033297,1076.61543051256,915.132688170295,1330.92083228395,546.834906260442,5063.80155860169,4782.68630752735,5166.19136400715,4242.58120601383,4550.892163616,2789.45287106345
LOC115313261,0,0,0,0,0,0,0,30.0135611213319,0,0,0,0,0,0,0,0,0,0
LOC115312870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115313574,0,0,0,0,0,0,0,0,0,0,0,0,0.704872154593777,0,0,0,0,0
LOC115313711,0,3.67410241779853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115313518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115314402,15.5307372367392,7.80746763782187,38.8770700240287,32.0900560447136,34.8619744619319,63.1604886156018,4.60876219639531,21.6764608098508,127.885258320552,119.365133239604,19.7444299294872,16.8256894233982,0,1.35218725120932,8.88248746622046,0.650004781065394,158.005949283107,61.9252907804196
LOC115314143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trnal-cag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trnal-cag_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trnal-cag_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trnal-cag_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115314411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trnal-cag_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trnal-cag_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trnal-cag_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trnal-cag_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trnal-cag_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trnal-cag_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115314417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trnal-cag_10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trnal-cag_11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trnal-cag_12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trnal-cag_13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trnal-cag_14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trnal-cag_15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trnal-cag_16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trnal-cag_17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trnal-cag_18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trnal-cag_19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trnal-cag_20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trnal-cag_21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trnal-cag_22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trnal-cag_23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115314425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115313788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trnal-cag_24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115313817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115314428,0,5.51115362669779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trnal-cag_25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC115313974,0,0,30.7776804356893,0,0,0,0,0,0,0,0,0,0,0,0,1.30000956213079,0,0
Trnal-cag_26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trnal-uag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8026109,0,0,0,7.02925037169916,3.78934505020999,0,0,3.33484012459243,0,0,0,0,0,6.08484263044192,0,0,9.62472787511315,0
LOC8026108,29.3358370027295,5.97041642892261,0,0,0,13.6369236783686,0,0,0,0,0,0,0,11.4935916352792,8.88248746622046,0,0,0
LOC115314438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8026107,246.766158317078,182.327332483252,115.011332154418,169.007628502158,273.590712625161,179.433206294323,82.9577195351155,176.746526603399,17.8444546493794,308.179071273159,289.584972299146,290.243142553619,103.616206725285,83.159515949373,30.7470719984554,104.000764970463,105.872006626245,111.184044810299
LOC8026105,0,3.67410241779853,0,3.66743497653869,6.06295208033598,7.17732825177293,0,1.66742006229622,0,0,14.625503651472,0,2.11461646378133,0,0,0,0,0
LOC115314458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC8026106,39.6896618272223,63.3782667070246,80.993895883393,34.5350126957394,31.0726294117219,101.200328349998,4.60876219639531,31.6809811836281,32.7148335238622,50.6397534955895,50.4579875975785,42.0642235584955,66.9628546864088,107.498886471141,45.778973864367,47.4503490177738,68.9772164383109,32.3700383624921
LOC8026112,0,8.7259932422715,0,3.05619581378224,0,35.8866412588647,0,23.343880872147,0,0,0,23.1353229571726,0,14.1979661376978,16.3984383991762,9.10006693491551,8.82266721885372,17.3578466581479
LOC8026103,100.08697330343,157.527141163112,61.5553608713787,227.075348964021,165.973313199198,109.813122252126,165.915439070231,208.427507787027,324.174259463725,185.19681278387,234.739333606126,195.598639547004,294.636560620199,305.594318773306,254.859063453864,257.401893301896,181.265708314631,331.206479477093
LOC8026102,0,38.1188125846597,30.7776804356893,1.2224783255129,12.883773170714,13.6369236783686,13.8262865891859,36.6832413705168,20.8185304242759,49.1929033957155,19.7444299294872,60.9931241598185,72.601831923159,18.9306215169304,43.0459007978376,43.5503203313814,55.3421852819006,92.8879361706294
LOC8026111,0,0,0,0,0,0,0,0,0,0,0,0,21.8510367924071,35.8329621570469,2.04980479989703,40.9503012071198,20.8535770627452,2.34565495380377
